url,thumbnail_url,created_at,play_count,play_count_increase,account_name,likes_count,comment_count,hashtags,music_info,caption,category,display_name,content_type,ten_days_increase,product,likes_count_increase,ten_days_likes_increase,comment_count_increase,ten_days_comment_increase,account_type,save_count,save_count_increase,video_id,ten_days_save_increase,is_pr
https://www.tiktok.com/@s7_yukidora/video/7516042371918843143,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042371918843143.jpg,2025/6/16,6370,337,s7_yukidora,245,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1685,,6,30,-3,-15,"男性インフルエンサー,エンタメ・おもしろ",15,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042397407644935,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042397407644935.jpg,2025/6/16,1823,307,s7_yukidora,71,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1535,,10,50,0,0,"男性インフルエンサー,エンタメ・おもしろ",3,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042408878984466,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042408878984466.jpg,2025/6/16,2123,221,s7_yukidora,92,3,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1105,,12,60,2,3,"男性インフルエンサー,エンタメ・おもしろ",5,1,7.51604E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516042421935820050,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042421935820050.jpg,2025/6/16,13300,400,s7_yukidora,675,13,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2000,,29,145,6,13,"男性インフルエンサー,エンタメ・おもしろ",31,2,7.51604E+18,10,0
https://www.tiktok.com/@s7_yukidora/video/7516042429204630791,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042429204630791.jpg,2025/6/16,6857,324,s7_yukidora,200,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1620,,12,60,3,5,"男性インフルエンサー,エンタメ・おもしろ",11,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042459940392200,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042459940392200.jpg,2025/6/16,2271,239,s7_yukidora,107,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1195,,5,25,3,5,"男性インフルエンサー,エンタメ・おもしろ",5,1,7.51604E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516042454953479431,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042454953479431.jpg,2025/6/16,3276,358,s7_yukidora,182,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1790,,21,105,1,5,"男性インフルエンサー,エンタメ・おもしろ",12,3,7.51604E+18,12,0
https://www.tiktok.com/@s7_yukidora/video/7516042477917293832,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042477917293832.jpg,2025/6/16,2404,213,s7_yukidora,130,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1065,,8,40,1,5,"男性インフルエンサー,エンタメ・おもしろ",6,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042490995084562,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042490995084562.jpg,2025/6/16,2408,211,s7_yukidora,90,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1055,,7,35,2,5,"男性インフルエンサー,エンタメ・おもしろ",1,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042493734046994,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042493734046994.jpg,2025/6/16,3464,351,s7_yukidora,120,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1755,,10,50,3,5,"男性インフルエンサー,エンタメ・おもしろ",4,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042510125288722,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042510125288722.jpg,2025/6/16,37500,8200,s7_yukidora,2278,17,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,37500,,637,2278,5,17,"男性インフルエンサー,エンタメ・おもしろ",223,57,7.51604E+18,223,0
https://www.tiktok.com/@s7_yukidora/video/7516042507088661778,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042507088661778.jpg,2025/6/16,11200,2312,s7_yukidora,773,12,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,11200,,188,773,3,12,"男性インフルエンサー,エンタメ・おもしろ",75,14,7.51604E+18,70,0
https://www.tiktok.com/@s7_yukidora/video/7516042524176207112,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042524176207112.jpg,2025/6/16,5204,555,s7_yukidora,242,5,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2775,,11,55,0,0,"男性インフルエンサー,エンタメ・おもしろ",20,1,7.51604E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516042543813954823,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042543813954823.jpg,2025/6/16,15200,300,s7_yukidora,440,8,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1500,,3,15,0,0,"男性インフルエンサー,エンタメ・おもしろ",18,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042549476330770,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042549476330770.jpg,2025/6/16,9603,491,s7_yukidora,483,6,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2455,,12,60,0,0,"男性インフルエンサー,エンタメ・おもしろ",30,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042562583497991,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042562583497991.jpg,2025/6/16,4567,348,s7_yukidora,185,7,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1740,,9,45,0,0,"男性インフルエンサー,エンタメ・おもしろ",9,1,7.51604E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516042580765723912,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042580765723912.jpg,2025/6/16,6114,738,s7_yukidora,183,9,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,3690,,9,45,0,0,"男性インフルエンサー,エンタメ・おもしろ",13,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042587514375432,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042587514375432.jpg,2025/6/16,5523,575,s7_yukidora,185,8,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2875,,13,65,0,0,"男性インフルエンサー,エンタメ・おもしろ",14,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042604497112338,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042604497112338.jpg,2025/6/16,7369,768,s7_yukidora,306,7,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,3840,,24,120,0,0,"男性インフルエンサー,エンタメ・おもしろ",14,1,7.51604E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516042618350996743,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042618350996743.jpg,2025/6/16,9179,886,s7_yukidora,348,9,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4430,,18,90,0,0,"男性インフルエンサー,エンタメ・おもしろ",14,0,7.51604E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516042632674446600,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042632674446600.jpg,2025/6/16,51400,1400,s7_yukidora,1688,20,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,7000,,27,135,0,0,"男性インフルエンサー,エンタメ・おもしろ",163,2,7.51604E+18,10,0
https://www.tiktok.com/@s7_yukidora/video/7516042652756774151,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042652756774151.jpg,2025/6/16,9784,807,s7_yukidora,321,9,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4035,,20,100,0,0,"男性インフルエンサー,エンタメ・おもしろ",23,2,7.51604E+18,10,0
https://www.tiktok.com/@s7_yukidora/video/7516042660226813202,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516042660226813202.jpg,2025/6/16,31100,3500,s7_yukidora,1836,27,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,17500,,204,1020,1,5,"男性インフルエンサー,エンタメ・おもしろ",192,29,7.51604E+18,145,0
https://www.tiktok.com/@s7_yukidora/video/7516096501769047303,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096501769047303.jpg,2025/6/16,89100,5100,s7_yukidora,2765,22,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,25500,,214,1070,1,5,"男性インフルエンサー,エンタメ・おもしろ",152,12,7.5161E+18,60,0
https://www.tiktok.com/@s7_yukidora/video/7516096526230326535,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096526230326535.jpg,2025/6/16,6121,256,s7_yukidora,161,8,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1280,,7,35,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096539303972114,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096539303972114.jpg,2025/6/16,13200,500,s7_yukidora,380,13,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2500,,15,75,-1,-5,"男性インフルエンサー,エンタメ・おもしろ",23,2,7.5161E+18,10,0
https://www.tiktok.com/@s7_yukidora/video/7516096564733988103,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096564733988103.jpg,2025/6/16,13300,500,s7_yukidora,199,3,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2500,,4,20,-3,-15,"男性インフルエンサー,エンタメ・おもしろ",6,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096590948404487,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096590948404487.jpg,2025/6/16,20800,1100,s7_yukidora,538,9,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,5500,,21,105,0,0,"男性インフルエンサー,エンタメ・おもしろ",25,1,7.5161E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516096604160412936,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096604160412936.jpg,2025/6/16,9871,732,s7_yukidora,318,14,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,3660,,27,135,1,5,"男性インフルエンサー,エンタメ・おもしろ",17,1,7.5161E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516096639539465479,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096639539465479.jpg,2025/6/16,8653,240,s7_yukidora,216,7,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1200,,5,25,0,0,"男性インフルエンサー,エンタメ・おもしろ",12,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096669050653970,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096669050653970.jpg,2025/6/16,19800,800,s7_yukidora,541,18,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4000,,15,75,0,0,"男性インフルエンサー,エンタメ・おもしろ",33,1,7.5161E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516096706836974856,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096706836974856.jpg,2025/6/16,9311,252,s7_yukidora,215,8,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1260,,6,30,0,0,"男性インフルエンサー,エンタメ・おもしろ",8,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096746699689234,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096746699689234.jpg,2025/6/16,51300,1600,s7_yukidora,1154,17,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,8000,,48,240,0,0,"男性インフルエンサー,エンタメ・おもしろ",45,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096750852050194,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096750852050194.jpg,2025/6/16,8277,174,s7_yukidora,249,7,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,870,,4,20,0,0,"男性インフルエンサー,エンタメ・おもしろ",8,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096798218308871,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096798218308871.jpg,2025/6/16,49000,800,s7_yukidora,1111,25,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4000,,21,105,0,0,"男性インフルエンサー,エンタメ・おもしろ",86,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096799845797127,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096799845797127.jpg,2025/6/16,22300,900,s7_yukidora,487,9,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4500,,18,90,0,0,"男性インフルエンサー,エンタメ・おもしろ",31,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096839108562184,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096839108562184.jpg,2025/6/16,12100,300,s7_yukidora,271,10,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1500,,4,20,0,0,"男性インフルエンサー,エンタメ・おもしろ",14,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096838148033799,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096838148033799.jpg,2025/6/16,25200,600,s7_yukidora,604,14,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,3000,,12,60,0,0,"男性インフルエンサー,エンタメ・おもしろ",37,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096877067095314,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096877067095314.jpg,2025/6/16,18000,300,s7_yukidora,529,13,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1500,,4,20,0,0,"男性インフルエンサー,エンタメ・おもしろ",23,1,7.5161E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516096878677675271,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096878677675271.jpg,2025/6/16,25600,400,s7_yukidora,704,15,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2000,,7,35,1,5,"男性インフルエンサー,エンタメ・おもしろ",35,-1,7.5161E+18,-5,0
https://www.tiktok.com/@s7_yukidora/video/7516096917789494535,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096917789494535.jpg,2025/6/16,15500,200,s7_yukidora,379,11,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1000,,4,20,0,0,"男性インフルエンサー,エンタメ・おもしろ",20,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096917575716114,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096917575716114.jpg,2025/6/16,17500,200,s7_yukidora,291,14,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1000,,6,30,-1,-5,"男性インフルエンサー,エンタメ・おもしろ",12,0,7.5161E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516096966619647240,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516096966619647240.jpg,2025/6/16,36300,500,s7_yukidora,1184,32,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2500,,31,155,0,0,"男性インフルエンサー,エンタメ・おもしろ",93,2,7.5161E+18,10,0
https://www.tiktok.com/@s7_yukidora/video/7516422941492432136,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516422941492432136.jpg,2025/6/17,24700,1900,s7_yukidora,1121,9,"ゆきドラ,gamestars",オリジナル楽曲,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,9500,,110,550,0,0,"男性インフルエンサー,エンタメ・おもしろ",99,6,7.51642E+18,30,0
https://www.tiktok.com/@s7_yukidora/video/7516422956113759506,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516422956113759506.jpg,2025/6/17,8815,551,s7_yukidora,499,7,"ゆきドラ,gamestars",,配信でかましてるよ!!#ゆきドラ #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2755,,15,75,0,0,"男性インフルエンサー,エンタメ・おもしろ",51,1,7.51642E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516422990494534919,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516422990494534919.jpg,2025/6/17,109500,10000,s7_yukidora,4426,54,"ゆきドラ,配信,gamestars",オリジナル楽曲,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,50000,,417,2085,8,40,"男性インフルエンサー,エンタメ・おもしろ",249,21,7.51642E+18,105,0
https://www.tiktok.com/@s7_yukidora/video/7516423004239170834,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423004239170834.jpg,2025/6/17,6892,182,s7_yukidora,170,8,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,910,,4,20,0,0,"男性インフルエンサー,エンタメ・おもしろ",9,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423024204156178,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423024204156178.jpg,2025/6/17,4975,165,s7_yukidora,172,3,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,825,,2,10,0,0,"男性インフルエンサー,エンタメ・おもしろ",9,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423023377829127,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423023377829127.jpg,2025/6/17,10900,200,s7_yukidora,373,14,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1000,,5,25,0,0,"男性インフルエンサー,エンタメ・おもしろ",16,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423045200776455,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423045200776455.jpg,2025/6/17,12400,500,s7_yukidora,415,15,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2500,,8,40,0,0,"男性インフルエンサー,エンタメ・おもしろ",25,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423044542319879,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423044542319879.jpg,2025/6/17,5354,355,s7_yukidora,140,5,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1775,,6,30,0,0,"男性インフルエンサー,エンタメ・おもしろ",8,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423072941903122,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423072941903122.jpg,2025/6/17,13300,300,s7_yukidora,213,7,"ゆきドラ,配信",オリジナル楽曲,フルはYouTubeへ！#ゆきドラ #配信,,ゆきドラ【お猿の人】🐵🥝,video,1500,,2,10,0,0,"男性インフルエンサー,エンタメ・おもしろ",9,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423067782941960,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423067782941960.jpg,2025/6/17,12200,300,s7_yukidora,337,10,"ゆきドラ,配信,gamestars",オリジナル楽曲,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1500,,7,35,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423088481783047,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423088481783047.jpg,2025/6/17,9332,564,s7_yukidora,257,12,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2820,,9,45,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,1,7.51642E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516423098078399752,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423098078399752.jpg,2025/6/17,9933,502,s7_yukidora,276,6,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2510,,10,50,0,0,"男性インフルエンサー,エンタメ・おもしろ",8,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423101102460168,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423101102460168.jpg,2025/6/17,8477,354,s7_yukidora,211,6,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1770,,8,40,0,0,"男性インフルエンサー,エンタメ・おもしろ",27,1,7.51642E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516423111001050386,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423111001050386.jpg,2025/6/17,6472,189,s7_yukidora,225,7,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,945,,3,15,0,0,"男性インフルエンサー,エンタメ・おもしろ",21,1,7.51642E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516423120001993991,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423120001993991.jpg,2025/6/17,13200,900,s7_yukidora,313,8,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4500,,15,75,0,0,"男性インフルエンサー,エンタメ・おもしろ",14,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516423128734584071,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423128734584071.jpg,2025/6/17,18800,800,s7_yukidora,345,24,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4000,,15,75,0,0,"男性インフルエンサー,エンタメ・おもしろ",18,1,7.51642E+18,5,0
https://www.tiktok.com/@s7_yukidora/video/7516423147235609863,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516423147235609863.jpg,2025/6/17,15200,600,s7_yukidora,344,9,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,3000,,17,85,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,0,7.51642E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516484559534443794,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516484559534443794.jpg,2025/6/17,9876,867,s7_yukidora,223,8,"ゆきドラ,配信,gamestars",オリジナル楽曲,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,4335,,18,90,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,0,7.51648E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516484588470799624,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516484588470799624.jpg,2025/6/17,6622,320,s7_yukidora,176,7,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1600,,6,30,0,0,"男性インフルエンサー,エンタメ・おもしろ",10,0,7.51648E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516484604585364754,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516484604585364754.jpg,2025/6/17,8536,482,s7_yukidora,169,9,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,2410,,10,50,0,0,"男性インフルエンサー,エンタメ・おもしろ",12,0,7.51648E+18,0,0
https://www.tiktok.com/@s7_yukidora/video/7516484622016974098,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7516484622016974098.jpg,2025/6/17,8214,353,s7_yukidora,187,4,"ゆきドラ,配信,gamestars",,フルはYouTubeへ！！#ゆきドラ #配信 #gamestars,,ゆきドラ【お猿の人】🐵🥝,video,1765,,2,10,0,0,"男性インフルエンサー,エンタメ・おもしろ",11,0,7.51648E+18,0,0
